P,T,fG,NCeq,cH,cC,cG,cN
120000.0,323.0689655172414,0.0,46212.501768684,5.829721217050961e-06,0.0163876572771773,9.537239461870152e-05,3.316959774183016e-05
120000.0,323.0689655172414,0.0023210526315789,43687.345397723984,5.799123386319842e-06,0.0164984457246862,9.399326704227098e-05,3.347757547299695e-05
120000.0,323.0689655172414,0.0046421052631578,41161.97891917989,5.768433295587821e-06,0.0166092343950067,9.26139986207479e-05,3.378555324018477e-05
120000.0,323.0689655172414,0.0069631578947368,38635.2963028524,5.737647769287124e-06,0.0167200233216946,9.123454729210768e-05,3.409353104949853e-05
120000.0,323.0689655172414,0.0092842105263157,36109.3352916821,5.706771816220395e-06,0.0168308124874295,8.985492238746666e-05,3.440150889897624e-05
120000.0,323.0689655172414,0.0116052631578947,33583.79193153553,5.675795626184025e-06,0.0169416018466254,8.847515906925126e-05,3.4709486784195326e-05
120000.0,323.0689655172414,0.0139263157894736,31058.329493875477,5.644739531593207e-06,0.0170523913560859,8.70952906106101e-05,3.501746470001894e-05
120000.0,323.0689655172414,0.0162473684210526,28531.845776975315,5.613513780072877e-06,0.0171631809465993,8.571537756055293e-05,3.532544264146127e-05
120000.0,323.0689655172414,0.0185684210526315,26007.23877511852,5.582197767949598e-06,0.0172739705946551,8.433543607999769e-05,3.563342060344778e-05
120000.0,323.0689655172414,0.0208894736842105,23481.762549332787,5.550722006852983e-06,0.0173847602322372,8.295551485828436e-05,3.5941398582381774e-05
120000.0,323.0689655172414,0.0232105263157894,20954.18519605867,5.519143840139063e-06,0.0174955498340637,8.157563203554538e-05,3.624937657520332e-05
120000.0,323.0689655172414,0.0255315789473684,18426.940055151685,5.487350884231944e-06,0.0176063393463524,8.019585175462199e-05,3.655735457870013e-05
120000.0,323.0689655172414,0.0278526315789473,15905.615807195083,5.4554385949021785e-06,0.0177171287657118,7.88161853937012e-05,3.686533258996365e-05
120000.0,325.0344827586207,0.0,35434.40572995667,8.395662604404645e-06,0.0159297625890331,9.354820175929894e-05,3.3169686874726835e-05
120000.0,325.0344827586207,0.0023210526315789,33464.315464275416,8.351069937199929e-06,0.0160375869605083,9.217946073086896e-05,3.347766009745644e-05
120000.0,325.0344827586207,0.0046421052631578,31492.339958152188,8.3063542753358e-06,0.0161454114322886,9.081068356173982e-05,3.378563333776888e-05
120000.0,325.0344827586207,0.0069631578947368,29522.006667360307,8.26151429052153e-06,0.0162532360695887,8.944180274373207e-05,3.409360659958013e-05
120000.0,325.0344827586207,0.0092842105263157,27552.61561558289,8.21648438272235e-06,0.0163610608687351,8.80728202459395e-05,3.440157988368147e-05
120000.0,325.0344827586207,0.0116052631578947,25581.35947920621,8.171335263127515e-06,0.0164688858261325,8.670373383517172e-05,3.4709553189464054e-05
120000.0,325.0344827586207,0.0139263157894736,23611.527620456625,8.1259993773168e-06,0.0165767108891115,8.533458921978824e-05,3.501752651426818e-05
120000.0,325.0344827586207,0.0162473684210526,21639.453323965787,8.080487942896356e-06,0.0166845360190867,8.396541816581307e-05,3.532549985656588e-05
120000.0,325.0344827586207,0.0185684210526315,19667.639996688504,8.034807631131797e-06,0.0167923611749874,8.259625554024038e-05,3.563347321372919e-05
120000.0,325.0344827586207,0.0232105263157894,15726.14991497699,7.94285588302185e-06,0.0170080113407394,7.985811747980986e-05,3.624941996469256e-05
120000.0,325.0344827586207,0.0255315789473684,13759.286948393135,7.896481850087674e-06,0.0171158362510376,7.848924657532224e-05,3.65573933549268e-05
120000.0,325.0344827586207,0.0278526315789473,11788.360480373758,7.849946820372553e-06,0.0172236610307712,7.712053662728034e-05,3.68653667549984e-05
120000.0,327.0,0.0,26914.29564257197,1.2152143438333873e-05,0.0155066494307167,9.087804580974365e-05,3.316975732148563e-05
120000.0,327.0,0.0023210526315789,25377.726060868597,1.2086616940579418e-05,0.0156117229679095,8.952493404498627e-05,3.347772699820961e-05
120000.0,327.0,0.0046421052631578,23841.443569804924,1.2020901641973032e-05,0.0157167964570668,8.817192288357515e-05,3.3785696683424244e-05
120000.0,327.0,0.0069631578947368,22306.149955825724,1.1955015366034129e-05,0.0158218700021745,8.681891166178111e-05,3.409366638053373e-05
120000.0,327.0,0.0092842105263157,20769.77913245023,1.188890796098813e-05,0.0159269436345531,8.546587272183573e-05,3.440163609126202e-05
120000.0,327.0,0.0116052631578947,19233.69799609447,1.1822564702956986e-05,0.0160320173519662,8.411280662411324e-05,3.4709605815453646e-05
120000.0,327.0,0.0139263157894736,17696.212137548573,1.175582825565736e-05,0.0161370910933947,8.275977043022627e-05,3.501757555278336e-05
120000.0,327.0,0.0162473684210526,16162.898303290543,1.168899248162305e-05,0.0162421648987193,8.140671961081214e-05,3.532554530155249e-05
120000.0,327.0,0.0185684210526315,14623.266159113016,1.1621826664856114e-05,0.0163472386705328,8.005374714118562e-05,3.56335150626562e-05
120000.0,327.0,0.0208894736842105,13089.488918797686,1.1554242836195828e-05,0.0164523123345259,7.870091042752371e-05,3.594148483283746e-05
120000.0,327.0,0.0232105263157894,11552.858683749972,1.1486388269919998e-05,0.0165573858827579,7.734821271477061e-05,3.624945461304336e-05
120000.0,327.0,0.0255315789473684,10014.340490754075,1.1418341881134235e-05,0.016662459303945,7.599567883588835e-05,3.6557424402558834e-05
120000.0,327.0,0.0278526315789473,8482.625729212821,1.134962028431744e-05,0.0167675324473161,7.464347190151711e-05,3.686539419906636e-05
130000.0,270.0,0.0,41624353.45308607,1.4189901708355636e-07,0.0711959227552989,0.0001054758132877,3.558882221290645e-05
130000.0,270.0,0.0023210526315789,39439658.46787411,1.4151250819778232e-07,0.0716595989147369,0.000104069568984,3.594046175555235e-05
130000.0,270.0,0.0046421052631578,37254107.63825099,1.4112546829814013e-07,0.0721232647355949,0.0001026663501528,3.6292145172626935e-05
130000.0,270.0,0.0069631578947368,35067814.97019075,1.407373460957255e-07,0.0725869291362052,0.000101263578863,3.664383902049351e-05
130000.0,270.0,0.0092842105263157,32880781.603047,1.403480204828128e-07,0.0730505928558487,9.98610429169474e-05,3.699554073110447e-05
130000.0,270.0,0.0116052631578947,30693002.30724494,1.3995739314335814e-07,0.0735142561571017,9.845866772768804e-05,3.734724944916956e-05
130000.0,270.0,0.0139263157894736,28504469.71992063,1.3956537048969033e-07,0.0739779191620347,9.705641781548145e-05,3.769896479367939e-05
130000.0,270.0,0.0162473684210526,26315175.32873055,1.3917185929574284e-07,0.07444158194137,9.56542735909734e-05,3.805068657447084e-05
130000.0,270.0,0.0185684210526315,24125109.797025014,1.3877676508045904e-07,0.0749052445365505,9.4252223314984e-05,3.840241469046124e-05
130000.0,270.0,0.0208894736842105,21934263.08708788,1.3837999131946366e-07,0.0753689069735846,9.285025968845568e-05,3.875414908785359e-05
130000.0,270.0,0.0232105263157894,19742633.58400217,1.3798143884518744e-07,0.0758325692487848,9.144837329744936e-05,3.910588967861473e-05
130000.0,270.0,0.0255315789473684,17550199.92700631,1.3758100556410484e-07,0.0762962313916,9.004656478960106e-05,3.9457636510794936e-05
130000.0,270.0,0.0278526315789473,15356942.877547877,1.371785863221312e-07,0.0767598934182357,8.864483606502052e-05,3.980938961644143e-05
130000.0,270.0,0.0301736842105263,13162857.899375046,1.3677407335357186e-07,0.0772235553076595,8.724318644664994e-05,4.0161148917514656e-05
130000.0,270.0,0.0324947368421052,10967931.551455012,1.3636735506289125e-07,0.0776872170484475,8.584161796925141e-05,4.05129143667349e-05
130000.0,270.0,0.0348157894736842,8772149.585029004,1.359583167791287e-07,0.0781508786174395,8.444013475467167e-05,4.0864685870727184e-05
130000.0,270.0,0.0371368421052631,6575496.948109752,1.3554684234419125e-07,0.0786145399741344,8.303874588334519e-05,4.121646324579532e-05
130000.0,270.0,0.0394578947368421,4377960.760466939,1.3513282135215012e-07,0.0790782010354358,8.163747126391939e-05,4.156824609108003e-05
130000.0,270.0,0.041778947368421,2179525.5652597,1.3471618246039705e-07,0.079541861624633,8.023632276984953e-05,4.1920033477062e-05
130000.0,270.0,0.0441,1.6052944072917103e-32,6.193089064333448e-08,0.0800054636597966,7.888674448221537e-05,4.22716539595844e-05
130000.0,271.9655172413793,0.0,33757064.095899925,9.49179815942621e-08,0.0659452675997186,0.000105934336059,3.565387112193611e-05
130000.0,271.9655172413793,0.0023210526315789,31987422.67636173,9.46870763408983e-08,0.0663751735955842,0.0001045073975999,3.600208693635911e-05
130000.0,271.9655172413793,0.0046421052631578,30216963.573585443,9.445559391100061e-08,0.0668050749344614,0.0001030820271686,3.6350337964317945e-05
130000.0,271.9655172413793,0.0069631578947368,28445733.285586488,9.422334269202661e-08,0.0672349756159961,0.0001016569144138,3.6698598897149714e-05
130000.0,271.9655172413793,0.0092842105263157,26673727.49138716,9.399025905946454e-08,0.0676648759878822,0.0001002319464129,3.7046867699017046e-05
130000.0,271.9655172413793,0.0116052631578947,24900938.85164731,9.37562857985189e-08,0.0680947761740148,9.880708345482032e-05,3.739514369870658e-05
130000.0,271.9655172413793,0.0139263157894736,23127358.827723105,9.352136637466776e-08,0.0685246762350352,9.738230669383744e-05,3.774342660814789e-05
130000.0,271.9655172413793,0.0162473684210526,21352978.09560845,9.328544350293669e-08,0.068954576203225,9.595760576239076e-05,3.809171629125193e-05
130000.0,271.9655172413793,0.0185684210526315,19577786.673323765,9.304845857956261e-08,0.0693844761000142,9.45329744829487e-05,3.844001268689524e-05
130000.0,271.9655172413793,0.0208894736842105,17801773.95947437,9.281035137147892e-08,0.0698143759355333,9.310840903085497e-05,3.878831577153012e-05
130000.0,271.9655172413793,0.0232105263157894,16024936.104956357,9.2571059648994e-08,0.0702442757015121,9.16839022127057e-05,3.9136625498388666e-05
130000.0,271.9655172413793,0.0255315789473684,14247253.13029032,9.23305192674586e-08,0.070674175422955,9.025945579381384e-05,3.948494193149528e-05
130000.0,271.9655172413793,0.0278526315789473,12468706.669431215,9.208866393234217e-08,0.0711040751128851,8.883507201639022e-05,3.983326512284176e-05
130000.0,271.9655172413793,0.0301736842105263,10689290.151918393,9.184542531723497e-08,0.0715339747568059,8.741074990726806e-05,4.018159504137124e-05
130000.0,271.9655172413793,0.0324947368421052,8908989.655574128,9.160073249059445e-08,0.071963874348,8.598649024011577e-05,4.052993168181319e-05
130000.0,271.9655172413793,0.0348157894736842,7127790.477139017,9.135451220954482e-08,0.0723937738772748,8.45622946300464e-05,4.087827500870541e-05
130000.0,271.9655172413793,0.0371368421052631,5345677.157333679,9.110668966803599e-08,0.0728236733265053,8.313816758040659e-05,4.122662492149793e-05
130000.0,271.9655172413793,0.0394578947368421,3562635.9665732984,9.085719213150913e-08,0.0732535726556191,8.171412035246927e-05,4.157498116057808e-05
130000.0,271.9655172413793,0.041778947368421,1778651.3085108723,9.06059658371248e-08,0.073683471782528,8.029014651362139e-05,4.192334307580478e-05
130000.0,271.9655172413793,0.0441,1.1392890937441889e-23,6.193088769930242e-08,0.0741133475531153,7.888674450923692e-05,4.2271653959572965e-05
130000.0,273.9310344827586,0.0,27294170.07322064,7.198479979058968e-08,0.0612157600722542,0.0001062968735238,3.570732185808627e-05
130000.0,273.9310344827586,0.0023210526315789,25864703.908544958,7.182090137673093e-08,0.0616152515286923,0.0001048525278117,3.605273153215052e-05
130000.0,273.9310344827586,0.0046421052631578,24434473.093392216,7.165649202818268e-08,0.062014740786834,0.0001034090617693,3.6398168890881816e-05
130000.0,273.9310344827586,0.0069631578947368,23003496.776056584,7.149148075984854e-08,0.0624142297275992,0.0001019657598105,3.674361521253895e-05
130000.0,273.9310344827586,0.0092842105263157,21571768.74040344,7.132582497644544e-08,0.0628137185252308,0.0001005225570436,3.708906891957644e-05
130000.0,273.9310344827586,0.0116052631578947,20139281.15837133,7.115948415745693e-08,0.0632132072408025,9.907943065750032e-05,3.74345294970436e-05
130000.0,273.9310344827586,0.0139263157894736,18706025.40978721,7.099241750832998e-08,0.0636126959054201,9.763636988328688e-05,3.77799967317883e-05
130000.0,273.9310344827586,0.0162473684210526,17271992.260519378,7.082458334349536e-08,0.0640121845356195,9.619336885250986e-05,3.812547053106587e-05
130000.0,273.9310344827586,0.0185684210526315,15837171.90839419,7.065593881626979e-08,0.0644116731417512,9.47504241188961e-05,3.847095086143796e-05
130000.0,273.9310344827586,0.0208894736842105,14401553.987311156,7.048643975066458e-08,0.0648111617302472,9.330753359675593e-05,3.881643772162715e-05
130000.0,273.9310344827586,0.0232105263157894,12965133.51605524,7.031604035520998e-08,0.0652106502873483,9.186469125543774e-05,3.916193109044655e-05
130000.0,273.9310344827586,0.0255315789473684,11527892.372108396,7.014469342226445e-08,0.0656101388351313,9.04218994655236e-05,3.950743103774989e-05
130000.0,273.9310344827586,0.0278526315789473,10089813.64383388,6.99723500646932e-08,0.0660096273890615,8.897916074261264e-05,3.9852937626564366e-05
130000.0,273.9310344827586,0.0301736842105263,8650889.85368032,6.979895971057534e-08,0.0664091159332296,8.753647415651052e-05,4.019845085218634e-05
130000.0,273.9310344827586,0.0324947368421052,7211107.467892987,6.962446979395346e-08,0.0668086044635748,8.609384011416528e-05,4.0543970733494586e-05
130000.0,273.9310344827586,0.0348157894736842,5770452.207294226,6.944882587783898e-08,0.0672080929766592,8.465125938107018e-05,4.088949726864162e-05
130000.0,273.9310344827586,0.0371368421052631,4328909.069800379,6.927197207443873e-08,0.0676075814636421,8.320873482356611e-05,4.123503040733765e-05
130000.0,273.9310344827586,0.0394578947368421,2886464.360602936,6.909385318413246e-08,0.0680070699006525,8.17662745173962e-05,4.1580569978598457e-05
130000.0,273.9310344827586,0.041778947368421,1443102.86536082,6.89144243204297e-08,0.068406558244495,8.032386491516794e-05,4.192611551766264e-05
130000.0,273.9310344827586,0.0441,5.851451331285395e-14,6.193088398176496e-08,0.068806040148907,7.88867445433957e-05,4.22716539595787e-05
130000.0,275.8965517241379,0.0,21950262.33123265,5.95433190950854e-08,0.0569486685357557,0.0001065905709359,3.575152154817777e-05
130000.0,275.8965517241379,0.0023210526315789,20801596.691603888,5.9411629208699224e-08,0.0573207212483349,0.0001051316768349,3.609461440623691e-05
130000.0,275.8965517241379,0.0046421052631578,19652237.114241537,5.927948286613646e-08,0.057692772895536,0.0001036733068201,3.643772890277149e-05
130000.0,275.8965517241379,0.0069631578947368,18502190.964380696,5.91468250995278e-08,0.0580648243874737,0.0001022150491796,3.678085127702394e-05
130000.0,275.8965517241379,0.0092842105263157,17351451.640584376,5.901362259302565e-08,0.0584368758140785,0.0001007568644078,3.71239803112048e-05
130000.0,275.8965517241379,0.0116052631578947,16200011.57597144,5.88798426457885e-08,0.05880892720786,9.929873863973908e-05,3.7467115612929175e-05
130000.0,275.8965517241379,0.0139263157894736,15047862.61788962,5.874545200638408e-08,0.0591809785845919,9.784066538123578e-05,3.781025702490473e-05
130000.0,275.8965517241379,0.0162473684210526,13894996.102678338,5.861041654408737e-08,0.0595530299531629,9.63826411482312e-05,3.8153404485366607e-05
130000.0,275.8965517241379,0.0185684210526315,12741402.866597036,5.8474701087052514e-08,0.0599250813191198,9.492466394641236e-05,3.849655797965788e-05
130000.0,275.8965517241379,0.0208894736842105,11587073.23589615,5.833826930814288e-08,0.0602971326862688,9.346673261918768e-05,3.883971751933919e-05
130000.0,275.8965517241379,0.0232105263157894,10432001.805648712,5.820108347042654e-08,0.0606691840380705,9.20088417841906e-05,3.91828830995656e-05
130000.0,275.8965517241379,0.0255315789473684,9276172.52404664,5.806310468242538e-08,0.0610412353963063,9.05509941406479e-05,3.952605479052045e-05
130000.0,275.8965517241379,0.0278526315789473,8119570.238150415,5.792429261863416e-08,0.0614132867758806,8.90931923722047e-05,3.986923265710065e-05
130000.0,275.8965517241379,0.0301736842105263,6962187.302169738,5.7784605454116724e-08,0.0617853381604149,8.763543564784855e-05,4.021241671047508e-05
130000.0,275.8965517241379,0.0324947368421052,5804011.110841222,5.76439996858337e-08,0.0621573895487365,8.617772427709727e-05,4.055560698331175e-05
130000.0,275.8965517241379,0.0348157894736842,4645028.367541985,5.750243017570112e-08,0.0625294409381545,8.472005872530052e-05,4.089880349182686e-05
130000.0,275.8965517241379,0.0371368421052631,3485225.099729374,5.735985041594152e-08,0.0629014923239134,8.32624412498236e-05,4.12420062167317e-05
130000.0,275.8965517241379,0.0394578947368421,2324588.295978891,5.7216213939868783e-08,0.0632735436901125,8.180487872439459e-05,4.158521504661352e-05
130000.0,275.8965517241379,0.041778947368421,1163103.658082618,5.707148028542045e-08,0.0636455950108643,8.034735485228828e-05,4.1928429646187465e-05
130000.0,275.8965517241379,0.0441,0.0017462389097799,6.19308738218968e-08,0.0640176489420514,7.888674458896124e-05,4.227165395993942e-05
130000.0,277.86206896551727,0.0,17532799.999152794,5.2583230930004664e-08,0.0530924861253609,0.0001068302653556,3.578805875061709e-05
130000.0,277.86206896551727,0.0023210526315789,16615928.761639262,5.2467027472322394e-08,0.0534397437485224,0.0001053592845145,3.6129238731724506e-05
130000.0,277.86206896551727,0.0046421052631578,15698446.254589608,5.2350399247118746e-08,0.0537870008517705,0.0001038886306592,3.647043557699281e-05
130000.0,277.86206896551727,0.0069631578947368,14780354.602555685,5.223330632791783e-08,0.0541342578799345,0.0001024180576864,3.6811639188036346e-05
130000.0,277.86206896551727,0.0092842105263157,13861647.512158075,5.211571970277397e-08,0.0544815148808482,0.0001009475404393,3.715284862399831e-05
130000.0,277.86206896551727,0.0116052631578947,12942318.05117238,5.1997610378286564e-08,0.0548287718719241,9.947707010909924e-05,3.7494063584777895e-05
130000.0,277.86206896551727,0.0139263157894736,12022358.82580859,5.1878948707506836e-08,0.0551760288616858,9.80066426140761e-05,3.7835283954357504e-05
130000.0,277.86206896551727,0.0162473684210526,11101762.008728912,5.1759704182261466e-08,0.0555232858549763,9.653625581060592e-05,3.8176509692080623e-05
130000.0,277.86206896551727,0.0185684210526315,10180519.335066732,5.1639845317285874e-08,0.0558705428548606,9.506590851707009e-05,3.851774079480185e-05
130000.0,277.86206896551727,0.0208894736842105,9258622.08743594,5.151933955937816e-08,0.0562177998633319,9.359560009390912e-05,3.885897728041245e-05
130000.0,277.86206896551727,0.0232105263157894,8336064.9104306195,5.13981530415586e-08,0.0565650568636773,9.212532553374122e-05,3.920021915453196e-05
130000.0,277.86206896551727,0.0255315789473684,7412833.884965383,5.1276250879720844e-08,0.0569123138763533,9.065508770420972e-05,3.954146648257635e-05
130000.0,277.86206896551727,0.0278526315789473,6488915.752842614,5.115359687418763e-08,0.0572595709161944,8.918488937788649e-05,3.988271932674474e-05
130000.0,277.86206896551727,0.0301736842105263,5564303.192408378,5.1030153405917796e-08,0.0576068279670704,8.771472980481472e-05,4.022397770698109e-05
130000.0,277.86206896551727,0.0324947368421052,4638984.85305823,5.09058813330938e-08,0.057954085028213,8.62446092669015e-05,4.05652416611533e-05
130000.0,277.86206896551727,0.0348157894736842,3712948.761821226,5.0780739988257417e-08,0.0583013420969851,8.47745281152704e-05,4.0906511214450855e-05
130000.0,277.86206896551727,0.0371368421052631,2786182.332264726,5.065468735927719e-08,0.0586485991731059,8.33044883731151e-05,4.124778636782336e-05
130000.0,277.86206896551727,0.0394578947368421,1858673.6716906123,5.052768109953547e-08,0.0589958562418933,8.183449645105846e-05,4.158906704811072e-05
130000.0,277.86206896551727,0.041778947368421,930409.792719651,5.0399682401507433e-08,0.0593431132867337,8.036453500101915e-05,4.193035301325796e-05
130000.0,277.86206896551727,0.0441,1256.012028172281,5.2062424219563066e-08,0.0596903721034894,7.889266888626893e-05,4.227164563468052e-05
130000.0,279.82758620689657,0.0,13899626.039745605,4.8958482950337895e-08,0.0496020012941573,0.0001070255337221,3.58181084408341e-05
130000.0,279.82758620689657,0.0023210526315789,13173158.717945078,4.884808208994538e-08,0.0499268162890908,0.0001055445898209,3.6157716837890777e-05
130000.0,279.82758620689657,0.0046421052631578,12446168.342969391,4.873726817302144e-08,0.0502516310343861,0.0001040638571172,3.6497338329825066e-05
130000.0,279.82758620689657,0.0069631578947368,11718654.73068072,4.8626007889377296e-08,0.0505764457451308,0.0001025831844575,3.683696550889372e-05
130000.0,279.82758620689657,0.0092842105263157,10990612.222838812,4.8514273888009573e-08,0.0509012604471194,0.0001011025552336,3.71765976461028e-05
130000.0,279.82758620689657,0.0116052631578947,10262034.70621164,4.84020385410812e-08,0.0512260751498389,9.96219636449132e-05,3.751623451069161e-05
130000.0,279.82758620689657,0.0139263157894736,9532915.694232889,4.82892735055727e-08,0.0515508898580085,9.814140703800368e-05,3.785587601634884e-05
130000.0,279.82758620689657,0.0162473684210526,8803248.33387323,4.8175949572264314e-08,0.05187570457434,9.666088405558124e-05,3.819552213632135e-05
130000.0,279.82758620689657,0.0185684210526315,8073025.39591012,4.80620365707066e-08,0.0522005193005431,9.518039398632926e-05,3.853517287372383e-05
130000.0,279.82758620689657,0.0208894736842105,7342239.259045047,4.794750328832717e-08,0.0525253340377331,9.369993648437284e-05,3.887482824863132e-05
130000.0,279.82758620689657,0.0232105263157894,6610884.9325713925,4.783231721867126e-08,0.052850148768859,9.221950675988688e-05,3.921448827181609e-05
130000.0,279.82758620689657,0.0255315789473684,5878950.593889465,4.7716444900861326e-08,0.0531749635138695,9.073910775813292e-05,3.95541530017278e-05
130000.0,279.82758620689657,0.0278526315789473,5146424.903106285,4.7599851594172144e-08,0.0534997782874207,8.925874228616875e-05,3.9893822494759135e-05
130000.0,279.82758620689657,0.0301736842105263,4413301.183855093,4.748250114258454e-08,0.0538245930733411,8.77784096432743e-05,4.023349677421999e-05
130000.0,279.82758620689657,0.0324947368421052,3679569.516954565,4.7364355921261816e-08,0.0541494078716358,8.629811009600498e-05,4.057317587861678e-05
130000.0,279.82758620689657,0.0348157894736842,2945219.4390690764,4.7245376801506016e-08,0.054474222680057,8.481784394163156e-05,4.091285983645688e-05
130000.0,279.82758620689657,0.0371368421052631,2210239.9468195126,4.7125523280802776e-08,0.054799037498569,8.333761310015068e-05,4.125254865831921e-05
130000.0,279.82758620689657,0.0394578947368421,1474620.5316004723,4.700475425188608e-08,0.0551238523151911,8.18574238061949e-05,4.159224229789251e-05
130000.0,279.82758620689657,0.041778947368421,738349.7629250967,4.6883030540927635e-08,0.0554486671179626,8.037725832794938e-05,4.193194057994092e-05
130000.0,279.82758620689657,0.0441,1516.7292952679502,4.6341619261418144e-08,0.0557734824386118,7.889656643157762e-05,4.227164316161482e-05
130000.0,281.7931034482759,0.0,10936404.02129145,4.7675248210944776e-08,0.0464374893418505,0.0001071834035353,3.5842616434511265e-05
130000.0,281.7931034482759,0.0023210526315789,10365053.954080468,4.7563864159595583e-08,0.0467419584536323,0.0001056943278384,3.618094431506429e-05
130000.0,281.7931034482759,0.0046421052631578,9793268.929917866,4.745206171281169e-08,0.0470464274520332,0.000104205391904,3.651928230671576e-05
130000.0,281.7931034482759,0.0069631578947368,9221047.836385071,4.733981005348574e-08,0.0473508964360227,0.0001027165012824,3.685762497718268e-05
130000.0,281.7931034482759,0.0092842105263157,8648385.791028235,4.722708175224586e-08,0.0476553654200018,0.0001012276446809,3.719597176004881e-05
130000.0,281.7931034482759,0.0116052631578947,8075277.57266596,4.7113848919503967e-08,0.0479598344090591,9.9738818163379e-05,3.753432247647822e-05
130000.0,281.7931034482759,0.0139263157894736,7501717.657318628,4.700008288810656e-08,0.0482643034058495,9.825001995415594e-05,3.787267706130461e-05
130000.0,281.7931034482759,0.0162473684210526,6927700.21594114,4.6885754089986313e-08,0.0485687724119037,9.676124917161496e-05,3.821103549649612e-05
130000.0,281.7931034482759,0.0185684210526315,6353219.10324666,4.677083196977682e-08,0.0488732414282211,9.527250538206095e-05,3.854939778786089e-05
130000.0,281.7931034482759,0.0208894736842105,5778267.8428895855,4.6655284906650224e-08,0.0491777104553994,9.378378840626712e-05,3.8887763954806224e-05
130000.0,281.7931034482759,0.0232105263157894,5202842.004949418,4.6539079944695144e-08,0.0494821794761907,9.229509357950772e-05,3.9226134009793056e-05
130000.0,281.7931034482759,0.0255315789473684,4626931.755437831,4.64221831840618e-08,0.0497866485102577,9.080642387203076e-05,3.956450800303158e-05
130000.0,281.7931034482759,0.0278526315789473,4050527.612482208,4.630455941758127e-08,0.0500911175721657,8.931778209150393e-05,3.990288598347496e-05
130000.0,281.7931034482759,0.0301736842105263,3473623.734843007,4.6186171963517096e-08,0.0503955866457825,8.782916755951043e-05,4.024126797433501e-05
130000.0,281.7931034482759,0.0324947368421052,2896211.697012056,4.606698264991155e-08,0.050700055730687,8.634058052117036e-05,4.057965401080721e-05
130000.0,281.7931034482759,0.0348157894736842,2318282.611128924,4.5946951752666544e-08,0.0510045248270958,8.485202123942812e-05,4.091804412241392e-05
130000.0,281.7931034482759,0.0371368421052631,1739827.1280482633,4.5826038091976656e-08,0.0513089939326019,8.336349157534306e-05,4.125643832188072e-05
130000.0,281.7931034482759,0.0394578947368421,1160836.250116106,4.570419964712052e-08,0.0516134630383873,8.187499769645563e-05,4.159483658132387e-05
130000.0,281.7931034482759,0.041778947368421,581300.2160257405,4.5581395144635686e-08,0.0519179321340486,8.038652174702336e-05,4.193323877240564e-05
130000.0,281.7931034482759,0.0441,1282.6819320699512,4.5545512779216736e-08,0.0522224017056365,7.889758606600222e-05,4.227164463021939e-05
130000.0,283.7586206896552,0.0,8544596.082230076,4.8282593284203796e-08,0.0435640087369804,0.0001073095522408,3.586239804892784e-05
130000.0,283.7586206896552,0.0023210526315789,8098322.265819337,4.8164468076944186e-08,0.0438500038385868,0.0001058139141462,3.619969328447569e-05
130000.0,283.7586206896552,0.0046421052631578,7651696.826558116,4.804590343366968e-08,0.0441359988959377,0.0001043183698979,3.653699626838152e-05
130000.0,283.7586206896552,0.0069631578947368,7204718.391316239,4.792686853997543e-08,0.0444219939491219,0.0001028228600569,3.687430301973178e-05
130000.0,283.7586206896552,0.0092842105263157,6757382.886669642,4.7807334479652715e-08,0.0447079890057186,0.0001013273767524,3.721161309646528e-05
130000.0,283.7586206896552,0.0116052631578947,6309685.982007293,4.7687271730147654e-08,0.0449939840686142,9.983191724468191e-05,3.754892635894284e-05
130000.0,283.7586206896552,0.0139263157894736,5861623.103699195,4.756664991109289e-08,0.0452799791393101,9.833648031377896e-05,3.788624275695168e-05
130000.0,283.7586206896552,0.0162473684210526,5413189.429423649,4.7445437673495884e-08,0.0455659742186679,9.68410653728008e-05,3.8223562277628425e-05
130000.0,283.7586206896552,0.0185684210526315,4964379.877545433,4.7323602614826647e-08,0.0458519693072494,9.534567215357952e-05,3.856088492711598e-05
130000.0,283.7586206896552,0.0208894736842105,4515189.094223216,4.7201111198707146e-08,0.0461379644054456,9.385030057012492e-05,3.889821072253551e-05
130000.0,283.7586206896552,0.0232105263157894,4065613.310461159,4.707792845554304e-08,0.0464239594958059,9.235494602745383e-05,3.9235539675741554e-05
130000.0,283.7586206896552,0.0255315789473684,3615644.5179033456,4.695401843965999e-08,0.0467099545978667,9.08596114919149e-05,3.957287182837328e-05
130000.0,283.7586206896552,0.0278526315789473,3165274.966662052,4.6829343813976814e-08,0.0469959497261236,8.936429975268304e-05,3.991020722129559e-05
130000.0,283.7586206896552,0.0301736842105263,2714499.733979085,4.6703865646631714e-08,0.0472819448648849,8.786901013547469e-05,4.024754587577499e-05
130000.0,283.7586206896552,0.0324947368421052,2263311.8582088826,4.6577543428246906e-08,0.0475679400126146,8.637374285690939e-05,4.058488782131915e-05
130000.0,283.7586206896552,0.0348157894736842,1811703.9957498317,4.645033498379958e-08,0.0478539351711141,8.487849814812351e-05,4.092223308560321e-05
130000.0,283.7586206896552,0.0371368421052631,1359668.4204832362,4.63221965453583e-08,0.0481399303370787,8.338327782968387e-05,4.12595816809124e-05
130000.0,283.7586206896552,0.0394578947368421,907197.6577679096,4.619308326414527e-08,0.0484259255032138,8.188808803899076e-05,4.159693359035751e-05
